payment_id,timestamp,settlement_time,payment_system,counterparty_type,direction,amount,cluster
PAY-000935,2024-01-15 15:48:34.515047422,2024-01-15 15:49:47.986815523,TARGET2,BANK,OUTFLOW,614747.47,3
PAY-001999,2024-01-15 15:48:35.013372969,2024-01-15 15:51:23.663801956,TARGET2,CORPORATE,OUTFLOW,19076.51,1
PAY-000312,2024-01-15 15:48:38.168604210,2024-01-15 15:57:18.345369514,TARGET2,BANK,INFLOW,26987.87,2
PAY-000301,2024-01-15 15:48:55.021580171,2024-01-15 15:56:04.546722798,INTERNAL,CORPORATE,INFLOW,27520.08,0
PAY-001034,2024-01-15 15:48:58.679710032,2024-01-15 15:57:26.197981196,SWIFT,CORPORATE,INFLOW,138595.51,2
PAY-000375,2024-01-15 15:49:20.224858834,2024-01-15 15:51:02.484722983,SWIFT,CCP,OUTFLOW,31233.34,3
PAY-001721,2024-01-15 15:49:21.567564634,2024-01-15 15:55:20.888557684,SECURITIES,BANK,INFLOW,86850.85,0
PAY-001000,2024-01-15 15:50:43.331236817,2024-01-15 15:51:53.819542368,TARGET2,CORPORATE,INFLOW,115409.16,2
PAY-000573,2024-01-15 15:50:52.692258273,2024-01-15 15:53:41.938912447,TARGET2,CCP,INFLOW,188848.65,2
PAY-000512,2024-01-15 15:50:53.916386704,2024-01-15 15:55:27.709233385,TARGET2,CCP,INFLOW,43684.42,2
PAY-000708,2024-01-15 15:51:08.668556873,2024-01-15 15:55:02.344619511,TARGET2,BANK,INFLOW,37855.46,2
PAY-001396,2024-01-15 15:52:54.291596660,2024-01-15 16:01:29.322186622,SWIFT,BANK,OUTFLOW,124941.94,3
PAY-001862,2024-01-15 15:53:26.758293746,2024-01-15 15:57:45.731123533,SWIFT,BANK,INFLOW,47461.26,2
PAY-000211,2024-01-15 15:56:41.110094476,2024-01-15 16:05:41.849378644,INTERNAL,CORPORATE,INFLOW,28673.08,0
PAY-000768,2024-01-15 15:57:15.207232774,2024-01-15 16:06:54.694989236,SECURITIES,CCP,INFLOW,564506.06,0
PAY-001012,2024-01-15 15:57:39.682347468,2024-01-15 16:00:58.473155918,SWIFT,BANK,INFLOW,52536.04,2
PAY-000119,2024-01-15 15:58:35.818263412,2024-01-15 16:07:24.667392751,TARGET2,BANK,OUTFLOW,51118.51,3
PAY-000298,2024-01-15 15:58:56.123031586,2024-01-15 16:07:53.129477765,INTERNAL,BANK,INFLOW,277139.43,0
PAY-001873,2024-01-15 16:00:04.991600672,2024-01-15 16:07:53.484828679,INTERNAL,BANK,INFLOW,19468.16,0
PAY-000996,2024-01-15 16:00:40.315220041,2024-01-15 16:03:05.101335082,SWIFT,CCP,OUTFLOW,210966.25,3
PAY-001225,2024-01-15 16:02:00.739149274,2024-01-15 16:05:59.436370373,SWIFT,CCP,INFLOW,18529.2,2
PAY-001696,2024-01-15 16:02:54.290388450,2024-01-15 16:11:21.369427914,TARGET2,CORPORATE,INFLOW,99121.84,2
PAY-000395,2024-01-15 16:03:01.359885524,2024-01-15 16:11:01.674539744,SECURITIES,CCP,INFLOW,804027.92,0
PAY-001025,2024-01-15 16:03:15.061863153,2024-01-15 16:05:29.638421602,SWIFT,BANK,OUTFLOW,99853.17,3
PAY-000505,2024-01-15 16:03:15.734554023,2024-01-15 16:12:11.600490485,SWIFT,CENTRAL_BANK,OUTFLOW,102232.37,1
PAY-000988,2024-01-15 16:03:15.841769680,2024-01-15 16:06:04.390489965,TARGET2,CORPORATE,OUTFLOW,112842.67,1
PAY-000499,2024-01-15 16:04:16.701942071,2024-01-15 16:12:34.259266325,TARGET2,CORPORATE,INFLOW,171383.06,2
PAY-001283,2024-01-15 16:04:45.820643374,2024-01-15 16:08:53.670800703,SWIFT,BANK,OUTFLOW,124749.83,3
PAY-000397,2024-01-15 16:05:21.160198096,2024-01-15 16:08:48.845184866,SWIFT,BANK,INFLOW,33545.89,2
PAY-000374,2024-01-15 16:05:56.067611019,2024-01-15 16:13:16.475086557,INTERNAL,BANK,INFLOW,106513.1,0
PAY-001710,2024-01-15 16:06:14.194410906,2024-01-15 16:14:01.013462439,INTERNAL,CORPORATE,INFLOW,378797.94,0
PAY-000979,2024-01-15 16:07:25.373149356,2024-01-15 16:11:18.229722934,SECURITIES,CORPORATE,OUTFLOW,1091373.84,1
PAY-001691,2024-01-15 16:07:39.673828043,2024-01-15 16:11:56.426646563,INTERNAL,BANK,INFLOW,37344.55,0
PAY-000869,2024-01-15 16:08:32.061816146,2024-01-15 16:13:50.458545054,TARGET2,BANK,OUTFLOW,102437.9,3
PAY-000387,2024-01-15 16:09:11.954981166,2024-01-15 16:16:28.953087387,SWIFT,BANK,OUTFLOW,52446.81,3
PAY-000100,2024-01-15 16:09:17.488135249,2024-01-15 16:10:17.834979246,TARGET2,BANK,OUTFLOW,16516.81,3
PAY-000231,2024-01-15 16:09:28.159682990,2024-01-15 16:14:12.628723929,TARGET2,CORPORATE,INFLOW,17888.22,2
PAY-001644,2024-01-15 16:09:34.056563890,2024-01-15 16:12:38.068825459,SWIFT,BANK,OUTFLOW,15691.76,3
PAY-000467,2024-01-15 16:10:04.958730026,2024-01-15 16:15:17.161599097,TARGET2,CORPORATE,OUTFLOW,209185.84,1
PAY-001026,2024-01-15 16:11:55.309002967,2024-01-15 16:15:03.213728655,SWIFT,CCP,INFLOW,134041.66,2
PAY-001667,2024-01-15 16:11:57.649905789,2024-01-15 16:17:29.365577714,INTERNAL,BANK,INFLOW,294480.77,0
PAY-001952,2024-01-15 16:12:21.104554573,2024-01-15 16:21:29.457712622,SWIFT,CORPORATE,INFLOW,158461.24,2
PAY-001463,2024-01-15 16:12:40.341548864,2024-01-15 16:14:42.587763479,SWIFT,CORPORATE,INFLOW,63623.22,2
PAY-000949,2024-01-15 16:13:04.016658753,2024-01-15 16:14:40.924519566,SECURITIES,CCP,INFLOW,899477.89,0
PAY-000932,2024-01-15 16:13:47.161342915,2024-01-15 16:22:20.896894054,INTERNAL,BANK,INFLOW,178477.08,0
PAY-000266,2024-01-15 16:13:51.285102879,2024-01-15 16:18:16.484235916,INTERNAL,CORPORATE,OUTFLOW,24838.28,1
PAY-000110,2024-01-15 16:15:11.666766112,2024-01-15 16:25:05.153787724,SWIFT,BANK,INFLOW,441520.72,2
PAY-001171,2024-01-15 16:15:42.931157162,2024-01-15 16:19:59.596300295,SWIFT,CORPORATE,INFLOW,482384.84,2
PAY-001313,2024-01-15 16:16:35.586276174,2024-01-15 16:19:20.234287071,INTERNAL,BANK,INFLOW,29344.39,0
PAY-001820,2024-01-15 16:16:45.568083271,2024-01-15 16:18:38.901106436,SWIFT,BANK,INFLOW,53712.49,2
PAY-000198,2024-01-15 16:16:46.100036596,2024-01-15 16:20:20.991236123,SWIFT,CCP,OUTFLOW,141763.86,3
PAY-001914,2024-01-15 16:17:21.363382172,2024-01-15 16:18:42.980264083,SECURITIES,CCP,INFLOW,385393.15,0
PAY-001139,2024-01-15 16:18:13.559528964,2024-01-15 16:19:29.560747391,TARGET2,BANK,INFLOW,74043.4,2
PAY-000212,2024-01-15 16:18:21.899427793,2024-01-15 16:24:47.280081176,SWIFT,CORPORATE,INFLOW,402135.35,2
PAY-000250,2024-01-15 16:18:40.550028291,2024-01-15 16:22:27.544880512,SWIFT,CORPORATE,INFLOW,16285.99,2
PAY-001526,2024-01-15 16:20:02.995355435,2024-01-15 16:27:29.994655485,TARGET2,BANK,OUTFLOW,26496.1,3
PAY-001987,2024-01-15 16:20:36.590179753,2024-01-15 16:29:58.888421275,TARGET2,BANK,INFLOW,24918.77,2
PAY-001254,2024-01-15 16:20:37.639190355,2024-01-15 16:29:33.965089866,SWIFT,BANK,OUTFLOW,30669.58,3
PAY-001552,2024-01-15 16:21:10.862233815,2024-01-15 16:24:13.867316934,INTERNAL,CORPORATE,OUTFLOW,18684.75,1
PAY-000122,2024-01-15 16:21:21.133695954,2024-01-15 16:26:54.354481994,TARGET2,BANK,INFLOW,444621.09,2
PAY-001753,2024-01-15 16:21:44.791550572,2024-01-15 16:22:46.803324933,INTERNAL,CCP,INFLOW,48277.06,0
PAY-000835,2024-01-15 16:21:44.812422159,2024-01-15 16:30:33.616028484,INTERNAL,CORPORATE,INFLOW,81831.77,0
PAY-001762,2024-01-15 16:21:52.852116327,2024-01-15 16:28:43.229460683,SECURITIES,CORPORATE,OUTFLOW,124152.26,1
PAY-001335,2024-01-15 16:22:16.553048674,2024-01-15 16:23:43.301917390,SWIFT,BANK,INFLOW,28528.25,2
PAY-000624,2024-01-15 16:22:19.814468494,2024-01-15 16:29:11.874135351,TARGET2,BANK,OUTFLOW,16013.9,3
PAY-000525,2024-01-15 16:22:50.132733423,2024-01-15 16:31:17.602571303,INTERNAL,CORPORATE,INFLOW,112167.34,0
PAY-000193,2024-01-15 16:23:12.448977304,2024-01-15 16:33:11.193718883,SWIFT,CCP,INFLOW,74672.18,2
PAY-000808,2024-01-15 16:23:13.430589957,2024-01-15 16:30:31.036826824,TARGET2,CORPORATE,INFLOW,211922.98,2
PAY-000709,2024-01-15 16:23:14.761701419,2024-01-15 16:31:41.741663143,SWIFT,BANK,INFLOW,469378.07,2
PAY-001053,2024-01-15 16:23:37.781295430,2024-01-15 16:27:38.288937755,INTERNAL,BANK,OUTFLOW,1819336.36,0
PAY-000330,2024-01-15 16:24:37.465054907,2024-01-15 16:30:47.169020229,INTERNAL,BANK,OUTFLOW,891609.07,0
PAY-001198,2024-01-15 16:25:19.301733552,2024-01-15 16:31:55.767772585,TARGET2,CORPORATE,OUTFLOW,532188.85,1
PAY-000773,2024-01-15 16:25:21.925650058,2024-01-15 16:31:21.927222533,SECURITIES,CCP,OUTFLOW,930610.4,3
PAY-001785,2024-01-15 16:25:59.856907253,2024-01-15 16:31:46.313473811,TARGET2,CORPORATE,INFLOW,4763.05,2
PAY-001284,2024-01-15 16:26:21.762063142,2024-01-15 16:29:55.936918654,SECURITIES,CENTRAL_BANK,OUTFLOW,864685.92,1
PAY-001465,2024-01-15 16:26:40.477628490,2024-01-15 16:29:48.924208166,TARGET2,CORPORATE,INFLOW,141319.26,2
PAY-000888,2024-01-15 16:26:55.721278085,2024-01-15 16:28:41.267521081,INTERNAL,CORPORATE,INFLOW,49707.82,0
PAY-001121,2024-01-15 16:27:58.568804057,2024-01-15 16:36:37.872253593,TARGET2,CORPORATE,INFLOW,101851.89,2
PAY-000350,2024-01-15 16:28:00.963895286,2024-01-15 16:33:04.362192707,INTERNAL,CCP,INFLOW,160486.34,0
PAY-001929,2024-01-15 16:28:04.475105705,2024-01-15 16:35:45.462399053,SECURITIES,BANK,OUTFLOW,455008.58,3
PAY-000056,2024-01-15 16:28:07.718555373,2024-01-15 16:29:18.757766270,TARGET2,BANK,OUTFLOW,45524.95,3
PAY-000881,2024-01-15 16:29:25.476724138,2024-01-15 16:31:35.545606777,TARGET2,CORPORATE,OUTFLOW,259510.41,1
PAY-000627,2024-01-15 16:31:12.079303004,2024-01-15 16:40:20.879917622,TARGET2,CORPORATE,OUTFLOW,35576.17,1
PAY-000048,2024-01-15 16:31:16.672557112,2024-01-15 16:38:30.287573332,TARGET2,BANK,OUTFLOW,173033.66,3
PAY-000235,2024-01-15 16:32:05.336955172,2024-01-15 16:35:02.325544376,INTERNAL,CCP,OUTFLOW,43902.87,0
PAY-001174,2024-01-15 16:32:32.629017392,2024-01-15 16:40:56.171051008,SWIFT,BANK,OUTFLOW,100804.33,3
PAY-000143,2024-01-15 16:32:42.462569530,2024-01-15 16:37:56.776724296,TARGET2,BANK,INFLOW,78628.37,2
PAY-000889,2024-01-15 16:36:05.214767457,2024-01-15 16:37:40.464474075,SECURITIES,CCP,OUTFLOW,1796513.83,3
PAY-000067,2024-01-15 16:36:45.984516990,2024-01-15 16:46:28.037057356,TARGET2,CORPORATE,INFLOW,266535.29,2
PAY-001669,2024-01-15 16:37:02.848865515,2024-01-15 16:41:08.417665409,TARGET2,BANK,INFLOW,65561.19,2
PAY-000422,2024-01-15 16:37:12.656817163,2024-01-15 16:44:43.041176456,SWIFT,CCP,INFLOW,21293.0,2
PAY-001755,2024-01-15 16:37:13.175538280,2024-01-15 16:43:31.522059329,SECURITIES,BANK,OUTFLOW,1102656.5,3
PAY-000584,2024-01-15 16:37:30.195712490,2024-01-15 16:40:29.066495815,TARGET2,CCP,OUTFLOW,3503.66,3
PAY-001152,2024-01-15 16:37:33.334282541,2024-01-15 16:40:48.537645995,TARGET2,CENTRAL_BANK,OUTFLOW,97099.76,1
PAY-000335,2024-01-15 16:37:34.261487571,2024-01-15 16:45:05.619045534,INTERNAL,CORPORATE,INFLOW,166075.68,0
PAY-000893,2024-01-15 16:38:37.747571678,2024-01-15 16:43:15.347452234,INTERNAL,CORPORATE,OUTFLOW,6577.27,1
PAY-001151,2024-01-15 16:39:43.283058907,2024-01-15 16:46:48.187255149,TARGET2,CORPORATE,INFLOW,468960.52,2
PAY-001793,2024-01-15 16:40:11.123674494,2024-01-15 16:49:57.202924225,SECURITIES,BANK,OUTFLOW,98307.55,3
PAY-001800,2024-01-15 16:40:16.320962586,2024-01-15 16:42:48.245324906,TARGET2,CORPORATE,OUTFLOW,69634.35,1
PAY-001842,2024-01-15 16:41:03.059885056,2024-01-15 16:46:11.870968853,SWIFT,BANK,OUTFLOW,77637.6,3
PAY-000688,2024-01-15 16:41:29.027655947,2024-01-15 16:43:23.541303567,TARGET2,BANK,OUTFLOW,294737.76,3
PAY-000552,2024-01-15 16:43:32.170170125,2024-01-15 16:45:09.397204060,SWIFT,CENTRAL_BANK,OUTFLOW,1103795.84,1
PAY-000487,2024-01-15 16:44:00.022756451,2024-01-15 16:47:17.599865463,TARGET2,CORPORATE,OUTFLOW,21950.07,1
PAY-001734,2024-01-15 16:45:01.554314258,2024-01-15 16:46:31.466027584,TARGET2,CORPORATE,OUTFLOW,28443.79,1
PAY-001483,2024-01-15 16:45:07.679462006,2024-01-15 16:53:44.226727312,SECURITIES,BANK,INFLOW,4055077.02,0
PAY-000423,2024-01-15 16:45:47.815104126,2024-01-15 16:51:42.105891498,TARGET2,BANK,INFLOW,62880.49,2
PAY-000194,2024-01-15 16:46:04.357612780,2024-01-15 16:54:53.864459326,SECURITIES,BANK,INFLOW,141070.56,0
PAY-001784,2024-01-15 16:47:10.394298345,2024-01-15 16:48:22.627451707,TARGET2,CORPORATE,OUTFLOW,53965.07,1
PAY-000672,2024-01-15 16:47:24.770501860,2024-01-15 16:48:40.469173511,INTERNAL,CCP,INFLOW,3905845.8,0
PAY-001774,2024-01-15 16:47:55.382638789,2024-01-15 16:50:39.124319883,TARGET2,CORPORATE,INFLOW,4544.63,2
PAY-000666,2024-01-15 16:48:30.419743694,2024-01-15 16:57:41.868167724,TARGET2,BANK,INFLOW,13598.62,2
PAY-001232,2024-01-15 16:49:02.512511618,2024-01-15 16:55:52.709152756,INTERNAL,BANK,OUTFLOW,43556.45,0
PAY-000156,2024-01-15 16:49:24.028373637,2024-01-15 16:56:00.281699589,INTERNAL,CCP,OUTFLOW,35227.57,0
PAY-000285,2024-01-15 16:49:27.596404359,2024-01-15 16:59:01.830794436,TARGET2,CORPORATE,OUTFLOW,31399.58,1
PAY-000101,2024-01-15 16:49:40.486932035,2024-01-15 16:56:28.718413961,SWIFT,CORPORATE,INFLOW,107075.92,2
PAY-000189,2024-01-15 16:51:07.141302794,2024-01-15 16:55:04.299719776,INTERNAL,CCP,INFLOW,253102.58,0
PAY-000263,2024-01-15 16:51:26.434463975,2024-01-15 16:56:13.132166945,INTERNAL,CORPORATE,OUTFLOW,180020.91,1
PAY-001466,2024-01-15 16:51:27.966564854,2024-01-15 16:56:26.931462143,SWIFT,CORPORATE,OUTFLOW,17144.03,1
PAY-001384,2024-01-15 16:52:01.073231410,2024-01-15 16:55:53.278431583,SWIFT,CORPORATE,OUTFLOW,84916.5,1
PAY-001932,2024-01-15 16:52:02.522596306,2024-01-15 16:56:15.740013810,SWIFT,CORPORATE,INFLOW,521782.08,2
PAY-000902,2024-01-15 16:52:13.167110262,2024-01-15 16:53:19.763460236,INTERNAL,CENTRAL_BANK,OUTFLOW,158873.27,0
PAY-000838,2024-01-15 16:52:55.315275516,2024-01-15 17:00:58.142206662,SWIFT,BANK,INFLOW,9750.0,2
PAY-000987,2024-01-15 16:55:05.017401230,2024-01-15 17:01:19.296712976,TARGET2,CORPORATE,INFLOW,104331.91,2
PAY-001491,2024-01-15 16:55:41.137181081,2024-01-15 16:59:06.243361368,TARGET2,BANK,INFLOW,31148.48,2
PAY-001941,2024-01-15 16:55:43.054903136,2024-01-15 17:01:57.566959993,TARGET2,BANK,INFLOW,137882.3,2
PAY-001267,2024-01-15 16:55:45.064499533,2024-01-15 16:59:12.862719655,INTERNAL,CCP,INFLOW,40156.8,0
PAY-001824,2024-01-15 16:56:11.783729776,2024-01-15 16:58:26.106513747,TARGET2,CCP,INFLOW,36959.39,2
PAY-000429,2024-01-15 16:56:37.342318770,2024-01-15 17:03:12.640058212,TARGET2,CORPORATE,INFLOW,93487.5,2
PAY-001877,2024-01-15 16:58:40.618545616,2024-01-15 17:06:15.571257974,INTERNAL,CCP,INFLOW,109899.35,0
PAY-000407,2024-01-15 16:58:41.303437386,2024-01-15 17:06:52.314314740,INTERNAL,BANK,OUTFLOW,37643.76,0
PAY-000936,2024-01-15 16:59:39.795352021,2024-01-15 17:05:15.881281316,TARGET2,CORPORATE,INFLOW,126033.04,2
PAY-001136,2024-01-15 16:59:58.966651148,2024-01-15 17:02:15.339546681,SWIFT,BANK,INFLOW,29735.55,2
PAY-000772,2024-01-15 17:00:18.268857305,2024-01-15 17:08:24.357628292,SWIFT,BANK,INFLOW,62818.64,2
PAY-001908,2024-01-15 17:00:48.945643335,2024-01-15 17:05:38.669999714,SWIFT,BANK,INFLOW,270141.95,2
PAY-000565,2024-01-15 17:01:01.273794383,2024-01-15 17:03:26.684440755,TARGET2,CENTRAL_BANK,OUTFLOW,33522.95,1
PAY-000866,2024-01-15 17:02:18.276668020,2024-01-15 17:10:26.539561675,TARGET2,CORPORATE,OUTFLOW,346259.47,1
PAY-000052,2024-01-15 17:02:21.804676119,2024-01-15 17:12:16.872231936,SECURITIES,CCP,OUTFLOW,2429651.1,3
PAY-001619,2024-01-15 17:04:05.830907307,2024-01-15 17:12:39.395318173,SECURITIES,CCP,OUTFLOW,931741.47,3
PAY-000484,2024-01-15 17:04:34.069067449,2024-01-15 17:14:26.990856819,TARGET2,BANK,OUTFLOW,25401.27,3
PAY-001434,2024-01-15 17:04:47.381573711,2024-01-15 17:06:27.177323065,TARGET2,CORPORATE,INFLOW,168180.97,2
PAY-000090,2024-01-15 17:05:07.196942116,2024-01-15 17:13:49.416696875,TARGET2,CENTRAL_BANK,OUTFLOW,113176.66,1
PAY-001927,2024-01-15 17:05:26.571833046,2024-01-15 17:09:32.227315070,SWIFT,CORPORATE,OUTFLOW,22298.52,1
PAY-001133,2024-01-15 17:06:10.299062415,2024-01-15 17:07:58.928782817,TARGET2,BANK,INFLOW,31437.47,2
PAY-000498,2024-01-15 17:06:24.229763746,2024-01-15 17:08:41.638801659,INTERNAL,BANK,INFLOW,119409.0,0
PAY-001460,2024-01-15 17:06:25.398463815,2024-01-15 17:09:51.975749299,TARGET2,CCP,INFLOW,15194.95,2
PAY-001736,2024-01-15 17:07:38.367987633,2024-01-15 17:10:41.159098269,INTERNAL,BANK,INFLOW,520009.0,0
PAY-001674,2024-01-15 17:07:50.430710503,2024-01-15 17:13:13.937839539,TARGET2,CENTRAL_BANK,INFLOW,164096.46,2
PAY-000016,2024-01-15 17:07:53.865012889,2024-01-15 17:09:24.808608340,TARGET2,CORPORATE,OUTFLOW,56763.96,1
PAY-001356,2024-01-15 17:08:25.357026137,2024-01-15 17:10:00.573487882,SWIFT,BANK,OUTFLOW,61997.77,3
PAY-001291,2024-01-15 17:09:41.819317289,2024-01-15 17:18:23.263826031,INTERNAL,BANK,INFLOW,299837.86,0
PAY-000144,2024-01-15 17:09:45.430180140,2024-01-15 17:15:04.673420745,SECURITIES,CORPORATE,OUTFLOW,238611.49,1
PAY-000035,2024-01-15 17:10:18.186021907,2024-01-15 17:14:12.248959223,TARGET2,BANK,OUTFLOW,105875.51,3
PAY-001390,2024-01-15 17:10:22.413800756,2024-01-15 17:13:50.497904846,INTERNAL,BANK,OUTFLOW,151959.3,0
PAY-001381,2024-01-15 17:10:23.738013115,2024-01-15 17:16:39.805361591,TARGET2,BANK,INFLOW,23243.28,2
PAY-001719,2024-01-15 17:10:34.756687721,2024-01-15 17:14:20.446961252,TARGET2,CCP,OUTFLOW,36749.07,3
PAY-000400,2024-01-15 17:11:39.893558404,2024-01-15 17:15:28.582976993,INTERNAL,BANK,OUTFLOW,366711.45,0
PAY-000029,2024-01-15 17:12:07.434156759,2024-01-15 17:18:08.537395966,SWIFT,CORPORATE,INFLOW,408265.97,2
PAY-000686,2024-01-15 17:12:11.477019857,2024-01-15 17:13:51.029852387,TARGET2,CORPORATE,INFLOW,51257.75,2
PAY-000924,2024-01-15 17:12:20.699034822,2024-01-15 17:13:52.451606046,INTERNAL,CORPORATE,INFLOW,425770.27,0
PAY-000158,2024-01-15 17:14:03.230856530,2024-01-15 17:21:27.208307677,SECURITIES,CCP,OUTFLOW,2263962.88,3
PAY-001037,2024-01-15 17:14:36.954933328,2024-01-15 17:18:19.919067550,SWIFT,BANK,INFLOW,552146.2,2
PAY-000418,2024-01-15 17:15:42.870983564,2024-01-15 17:23:37.870159567,INTERNAL,CORPORATE,OUTFLOW,44660.18,1
PAY-000581,2024-01-15 17:15:47.719575368,2024-01-15 17:18:54.201440521,TARGET2,CCP,OUTFLOW,43065.49,3
PAY-000310,2024-01-15 17:17:21.102234833,2024-01-15 17:27:16.915726782,SECURITIES,CORPORATE,OUTFLOW,307651.43,1
PAY-001301,2024-01-15 17:17:43.124977654,2024-01-15 17:22:04.864121149,TARGET2,BANK,OUTFLOW,937265.37,3
PAY-001023,2024-01-15 17:17:43.216978944,2024-01-15 17:22:08.020592260,TARGET2,CORPORATE,INFLOW,23514.5,2
PAY-001351,2024-01-15 17:17:47.325373938,2024-01-15 17:23:07.895597610,SECURITIES,CENTRAL_BANK,INFLOW,1196934.18,0
PAY-000151,2024-01-15 17:17:50.647549679,2024-01-15 17:23:31.029645994,TARGET2,BANK,INFLOW,20789.42,2
PAY-000413,2024-01-15 17:17:51.143478803,2024-01-15 17:22:21.883138434,INTERNAL,BANK,INFLOW,42422.97,0
PAY-000885,2024-01-15 17:18:17.800761137,2024-01-15 17:21:14.650987825,SECURITIES,CCP,OUTFLOW,513835.02,3
PAY-001717,2024-01-15 17:18:57.927617009,2024-01-15 17:24:31.247621054,INTERNAL,CCP,OUTFLOW,42888.24,0
PAY-000515,2024-01-15 17:20:24.752827977,2024-01-15 17:26:18.971846169,INTERNAL,BANK,INFLOW,104338.11,0
PAY-001777,2024-01-15 17:20:47.538623942,2024-01-15 17:26:32.828397548,TARGET2,BANK,OUTFLOW,79042.21,3
PAY-001979,2024-01-15 17:21:24.938726828,2024-01-15 17:28:41.159982529,SWIFT,CORPORATE,INFLOW,194953.16,2
PAY-001058,2024-01-15 17:24:22.568360900,2024-01-15 17:29:09.860678614,TARGET2,CCP,OUTFLOW,13913.22,3
PAY-001493,2024-01-15 17:24:22.671687566,2024-01-15 17:29:42.362068143,TARGET2,BANK,OUTFLOW,162984.96,3
PAY-001209,2024-01-15 17:25:22.409746773,2024-01-15 17:29:06.378119423,TARGET2,CORPORATE,INFLOW,21130.58,2
PAY-001476,2024-01-15 17:26:14.773897927,2024-01-15 17:30:44.024187117,INTERNAL,BANK,INFLOW,39951.97,0
PAY-000723,2024-01-15 17:27:02.419347127,2024-01-15 17:29:24.804773656,TARGET2,BANK,INFLOW,216978.61,2
PAY-000209,2024-01-15 17:27:47.308536152,2024-01-15 17:31:44.165058441,INTERNAL,CORPORATE,OUTFLOW,67948.34,1
PAY-001741,2024-01-15 17:28:29.088747489,2024-01-15 17:37:50.978466213,TARGET2,CORPORATE,INFLOW,27663.09,2
PAY-000223,2024-01-15 17:28:54.816044761,2024-01-15 17:34:57.568578754,SWIFT,BANK,OUTFLOW,14481.7,3
PAY-001295,2024-01-15 17:28:55.729752028,2024-01-15 17:34:14.116208624,TARGET2,BANK,OUTFLOW,135223.2,3
PAY-001120,2024-01-15 17:28:58.765657612,2024-01-15 17:36:56.390473206,TARGET2,CCP,INFLOW,101902.61,2
PAY-001643,2024-01-15 17:29:06.938786245,2024-01-15 17:39:06.340222572,SECURITIES,BANK,OUTFLOW,146210.02,3
PAY-000526,2024-01-15 17:30:13.976317489,2024-01-15 17:32:28.956066334,SECURITIES,BANK,OUTFLOW,538567.03,3
PAY-000807,2024-01-15 17:30:31.837356237,2024-01-15 17:33:21.179442669,INTERNAL,CCP,INFLOW,42499.15,0
PAY-000182,2024-01-15 17:30:42.680979060,2024-01-15 17:39:56.855717082,INTERNAL,CORPORATE,OUTFLOW,984855.08,1
PAY-001401,2024-01-15 17:32:33.795563678,2024-01-15 17:37:43.615936198,SWIFT,BANK,INFLOW,95761.4,2
PAY-000237,2024-01-15 17:32:38.944844361,2024-01-15 17:38:27.509203723,SWIFT,BANK,INFLOW,36689.06,2
PAY-001280,2024-01-15 17:32:51.657737999,2024-01-15 17:40:42.096500032,SWIFT,CENTRAL_BANK,OUTFLOW,174479.61,1
PAY-001454,2024-01-15 17:33:04.687204645,2024-01-15 17:38:14.732480291,TARGET2,CCP,OUTFLOW,6102.0,3
PAY-000337,2024-01-15 17:33:09.560966370,2024-01-15 17:38:07.817338860,SWIFT,CORPORATE,OUTFLOW,115770.51,1
PAY-001173,2024-01-15 17:33:27.071084237,2024-01-15 17:36:10.018172804,SWIFT,CORPORATE,OUTFLOW,33871.02,1
PAY-001761,2024-01-15 17:34:37.365329824,2024-01-15 17:39:21.523340224,INTERNAL,CORPORATE,OUTFLOW,265894.68,1
PAY-000169,2024-01-15 17:34:51.147516160,2024-01-15 17:37:06.990601690,TARGET2,CCP,OUTFLOW,178626.16,3
PAY-000403,2024-01-15 17:35:43.164452555,2024-01-15 17:38:08.186161234,INTERNAL,CORPORATE,OUTFLOW,203615.97,1
PAY-001990,2024-01-15 17:37:42.783720869,2024-01-15 17:47:31.103640869,TARGET2,CORPORATE,OUTFLOW,219658.84,1
PAY-000213,2024-01-15 17:38:33.385404394,2024-01-15 17:45:48.433111688,TARGET2,CENTRAL_BANK,INFLOW,22002.58,2
PAY-001964,2024-01-15 17:39:39.384542969,2024-01-15 17:44:30.424065326,TARGET2,CORPORATE,INFLOW,818182.87,2
PAY-001560,2024-01-15 17:40:04.678621540,2024-01-15 17:45:27.312170103,SWIFT,CORPORATE,OUTFLOW,246898.95,1
PAY-001368,2024-01-15 17:40:39.641766038,2024-01-15 17:47:27.448668999,TARGET2,BANK,INFLOW,119347.94,2
PAY-000196,2024-01-15 17:41:24.326472014,2024-01-15 17:50:58.017643721,SWIFT,CORPORATE,OUTFLOW,468947.88,1
PAY-000843,2024-01-15 17:43:53.587574804,2024-01-15 17:47:15.792448521,TARGET2,BANK,OUTFLOW,58723.27,3
PAY-001984,2024-01-15 17:43:54.645124815,2024-01-15 17:45:41.084569497,SWIFT,CCP,INFLOW,119655.11,2
PAY-001095,2024-01-15 17:44:14.684271391,2024-01-15 17:49:41.395532694,SWIFT,CCP,OUTFLOW,282775.67,3
PAY-000380,2024-01-15 17:44:35.897497376,2024-01-15 17:53:59.706711766,SWIFT,CORPORATE,OUTFLOW,57792.17,1
PAY-000273,2024-01-15 17:45:25.512371324,2024-01-15 17:54:19.802326006,SECURITIES,CORPORATE,INFLOW,232147.28,0
PAY-000456,2024-01-15 17:45:36.895458276,2024-01-15 17:52:58.267278584,SWIFT,CENTRAL_BANK,INFLOW,18852.71,2
